activation,batch_size,best_acc,best_loss,best_train_acc,best_train_loss,filter1,kernelsize_1,filter2,kernelsize_2,filter3,kernelsize_3,hidden_1,hidden_2,learning_rate,momentum,optimizer,p_reduct,step_1_test_acc,step_1_test_loss,step_2_test_acc,step_2_test_loss,step_3_test_acc,step_3_test_loss,step_4_test_acc,step_4_test_loss,step_5_test_acc,step_5_test_loss,step_6_test_acc,step_6_test_loss,step_7_test_acc,step_7_test_loss,step_8_test_acc,step_8_test_loss,step_9_test_acc,step_9_test_loss,step_10_test_acc,step_10_test_loss,step_11_test_acc,step_11_test_loss,step_12_test_acc,step_12_test_loss,step_13_test_acc,step_13_test_loss,step_14_test_acc,step_14_test_loss,step_15_test_acc,step_15_test_loss,step_16_test_acc,step_16_test_loss,step_17_test_acc,step_17_test_loss,step_18_test_acc,step_18_test_loss,step_19_test_acc,step_19_test_loss,step_20_test_acc,step_20_test_loss,step_21_test_acc,step_21_test_loss,step_22_test_acc,step_22_test_loss,step_23_test_acc,step_23_test_loss,step_24_test_acc,step_24_test_loss,step_25_test_acc,step_25_test_loss,step_26_test_acc,step_26_test_loss,step_27_test_acc,step_27_test_loss,step_28_test_acc,step_28_test_loss,step_29_test_acc,step_29_test_loss,step_30_test_acc,step_30_test_loss,step_31_test_acc,step_31_test_loss,step_32_test_acc,step_32_test_loss,step_33_test_acc,step_33_test_loss,step_34_test_acc,step_34_test_loss,step_35_test_acc,step_35_test_loss,step_36_test_acc,step_36_test_loss,step_37_test_acc,step_37_test_loss,step_38_test_acc,step_38_test_loss,step_39_test_acc,step_39_test_loss,step_40_test_acc,step_40_test_loss,step_41_test_acc,step_41_test_loss,step_42_test_acc,step_42_test_loss,step_43_test_acc,step_43_test_loss,step_44_test_acc,step_44_test_loss,step_45_test_acc,step_45_test_loss,step_46_test_acc,step_46_test_loss,step_47_test_acc,step_47_test_loss,step_48_test_acc,step_48_test_loss,step_49_test_acc,step_49_test_loss,step_50_test_acc,step_50_test_loss
relu,32,0.7956,0.5976694,0.726782114,0.780365691,96,4,128,4,128,4,125,125,0.003,0.99,adam,0,0.464,1.4357784,0.4631,1.4710398,0.5398,1.3213533,0.614,1.0961717,0.588,1.2144818,0.5937,1.1716945,0.7003,0.8502679,0.7088,0.8418504,0.7195,0.79292226,0.7076,0.8253882,0.7054,0.82658243,0.7227,0.79893106,0.6495,0.99667716,0.7391,0.7596334,0.7338,0.7747108,0.739,0.7690036,0.7355,0.7695306,0.7528,0.7169594,0.7353,0.7681351,0.7259,0.794959,0.7506,0.72367114,0.7496,0.72329575,0.7211,0.83261347,0.7365,0.7767323,0.761,0.6976667,0.7639,0.679814,0.7696,0.6831912,0.732,0.8073868,0.766,0.6952488,0.7623,0.69491935,0.7385,0.7915275,0.7817,0.6394237,0.7639,0.6897438,0.7652,0.70728445,0.7668,0.67363495,0.7688,0.6882575,0.7212,0.8384624,0.7408,0.7668329,0.7596,0.7251188,0.7686,0.67232287,0.7713,0.673606,0.7956,0.5976694,0.7794,0.6506631,0.7441,0.76412004,0.7779,0.6501311,0.7828,0.6425618,0.7809,0.66125727,0.7771,0.6621129,0.7836,0.6550373,0.749,0.75149244
relu,64,0.79,0.61739993,0.740807707,0.737795856,96,4,128,3,128,5,100,100,0.003,0.99,adam,0,0.492,1.3898299,0.4927,1.4139961,0.4724,1.5076529,0.5954,1.1632779,0.5917,1.1986195,0.6826,0.8978455,0.5924,1.2207478,0.6557,0.9841729,0.5896,1.1823015,0.6128,1.1936953,0.6934,0.8853709,0.6604,1.012103,0.6903,0.8978551,0.7292,0.77518886,0.7508,0.7132816,0.6138,1.1590368,0.7418,0.74054915,0.7524,0.71281624,0.7455,0.73607945,0.7382,0.7635304,0.7455,0.7313325,0.705,0.8604294,0.6969,0.92704755,0.7376,0.7477832,0.7416,0.74725217,0.7682,0.68016857,0.7418,0.7530496,0.7546,0.7181677,0.7112,0.8617953,0.7058,0.90008396,0.7635,0.6956641,0.7271,0.81572515,0.7651,0.6819363,0.742,0.7806254,0.7363,0.8060887,0.7573,0.72462714,0.7585,0.71145946,0.7286,0.8080378,0.7443,0.7447099,0.7143,0.86005574,0.7584,0.70765764,0.7804,0.64364964,0.7684,0.6785891,0.7612,0.7145771,0.7315,0.81538653,0.7568,0.6999196,0.7773,0.66299933,0.79,0.61739993,0.7692,0.68150467,0.7189,0.84786797
relu,64,0.8046,0.58263105,0.747164849,0.71671138,96,5,128,5,128,4,125,125,0.003,0.99,adam,0,0.4973,1.373834,0.5024,1.4022021,0.4501,1.7432289,0.63,1.0326246,0.6437,0.9822785,0.6463,0.9917035,0.6,1.1571836,0.6555,0.9886146,0.7171,0.81247264,0.6988,0.86713123,0.6922,0.86326736,0.6656,0.965992,0.7007,0.85485554,0.7104,0.8289386,0.6688,0.95999455,0.6273,1.1488742,0.6871,0.8932157,0.7351,0.75831634,0.7626,0.69027454,0.7557,0.69800735,0.6159,1.2109395,0.74,0.7495981,0.7487,0.7385098,0.7516,0.72620887,0.7075,0.874118,0.7857,0.6224628,0.7541,0.7376054,0.7811,0.6365783,0.7716,0.6651453,0.7588,0.70088583,0.7785,0.64537793,0.7673,0.66573846,0.7811,0.65998137,0.775,0.65831554,0.7642,0.686706,0.7868,0.6169478,0.7672,0.67474914,0.7544,0.71682715,0.7281,0.82221955,0.7797,0.6454211,0.7886,0.62308544,0.7889,0.623706,0.7439,0.78777075,0.7649,0.7058153,0.6666,1.104092,0.796,0.6012394,0.8027,0.58905476,0.793,0.6104412,0.8046,0.58263105,0.7637,0.709854
relu,32,0.8208,0.5257248,0.761733342,0.681913612,96,4,128,5,96,5,100,125,0.002,0.99,adam,0,0.4474,1.5322976,0.6036,1.1300083,0.6093,1.0895166,0.6,1.0982246,0.6515,0.98234355,0.6691,0.9348787,0.6858,0.90551746,0.6953,0.86981726,0.7285,0.80023694,0.6974,0.85354334,0.7366,0.77497053,0.7678,0.6809992,0.6948,0.8707317,0.7702,0.6720576,0.7515,0.7183899,0.7055,0.8668282,0.7694,0.67278564,0.6687,0.97656554,0.7786,0.6407459,0.7811,0.6383846,0.7653,0.6800184,0.7438,0.7492342,0.7708,0.68159026,0.7662,0.6866713,0.7623,0.6946119,0.7665,0.69317675,0.7893,0.62902987,0.7901,0.6207916,0.8004,0.5913291,0.7741,0.67310596,0.7709,0.686597,0.7939,0.6044324,0.7977,0.58992696,0.769,0.67472315,0.7982,0.58703333,0.7629,0.7016096,0.7477,0.74693054,0.7958,0.6015559,0.7464,0.75386333,0.7935,0.6245623,0.7832,0.6410294,0.81,0.5618459,0.8056,0.5750407,0.8047,0.57310194,0.7788,0.65393317,0.8049,0.57520974,0.8011,0.57333773,0.8099,0.56191385,0.814,0.541648,0.8208,0.5257248
relu,32,0.7815,0.64764863,0.697855484,0.859044941,64,5,128,3,96,4,125,125,0.003,0.99,adam,0,0.4629,1.4527609,0.4967,1.4370099,0.6136,1.0908178,0.5323,1.3534657,0.5996,1.1498832,0.6482,1.0037671,0.6088,1.1041167,0.6685,0.95281416,0.6563,1.0008807,0.6136,1.1393933,0.7072,0.8554551,0.6194,1.1379161,0.6458,1.0245787,0.6699,0.9517975,0.6672,0.94630754,0.7037,0.8635249,0.6892,0.90231526,0.6509,1.058241,0.7127,0.83897674,0.7095,0.8420084,0.6837,0.92792195,0.6834,0.9392885,0.6818,0.9103357,0.7277,0.79255426,0.7099,0.85386455,0.7376,0.76857966,0.7352,0.75232095,0.711,0.8552766,0.7468,0.7305865,0.721,0.8203697,0.6882,0.91778064,0.7351,0.78606814,0.7471,0.74146044,0.713,0.83246356,0.7148,0.8423166,0.7583,0.7024325,0.755,0.7249592,0.7387,0.765675,0.7815,0.64764863,0.7497,0.7259991,0.7614,0.701975,0.6723,0.99770516,0.7273,0.8085069,0.7378,0.7710706,0.699,0.9370705,0.7564,0.71172404,0.7481,0.75152874,0.7553,0.7257717,0.757,0.7233318,0.78,0.6486129
relu,32,0.7927,0.61246544,0.716314503,0.798239957,64,4,96,3,128,4,100,125,0.0015,0.95,adam,0,0.4779,1.4470649,0.5679,1.2019737,0.6057,1.0933574,0.611,1.0903453,0.6781,0.9192525,0.6625,0.9559768,0.6434,0.99351573,0.5755,1.2400988,0.6596,0.9831947,0.7079,0.83382225,0.6603,0.9710661,0.723,0.7919587,0.7039,0.84300095,0.7021,0.8389501,0.7206,0.8033443,0.7182,0.7901614,0.7518,0.7102171,0.711,0.824095,0.7247,0.817444,0.7336,0.7542823,0.7479,0.7347904,0.7383,0.77238846,0.7058,0.86730176,0.749,0.73243153,0.7502,0.7339406,0.7588,0.7058395,0.7632,0.6845755,0.7662,0.6766635,0.7397,0.7531793,0.7545,0.71021473,0.7768,0.65631145,0.7692,0.68835574,0.7088,0.87883127,0.7707,0.67498654,0.7427,0.7586156,0.7447,0.7486347,0.7927,0.61246544,0.7364,0.7771328,0.7668,0.6916933,0.7491,0.7314342,0.7619,0.7060679,0.7735,0.6622587,0.775,0.66269934,0.7849,0.640617,0.7372,0.7734042,0.7518,0.7304477,0.7656,0.69019425,0.7631,0.7004257,0.7595,0.7017581,0.7827,0.643333
relu,32,0.786,0.6287033,0.709860776,0.814148856,64,5,96,5,96,4,125,125,0.002,0.9,adam,0,0.4463,1.5488868,0.4552,1.4621315,0.598,1.1243584,0.6017,1.1172426,0.6293,1.0535926,0.6578,0.9518874,0.6595,0.951725,0.6675,0.9411612,0.6951,0.84540135,0.714,0.80275506,0.6997,0.86407137,0.7333,0.7689263,0.738,0.7450804,0.7278,0.7673296,0.7364,0.744976,0.7143,0.8468778,0.7387,0.74381346,0.7469,0.71730685,0.7488,0.71727204,0.7588,0.6935072,0.7492,0.7190105,0.7561,0.70086414,0.7692,0.6682764,0.7458,0.73165226,0.7353,0.76108146,0.7436,0.7621875,0.7258,0.82716817,0.761,0.68896323,0.7321,0.81862897,0.7554,0.6984263,0.7624,0.68580663,0.7578,0.70848596,0.7762,0.6451957,0.7555,0.7152133,0.7812,0.6295721,0.745,0.73274887,0.786,0.6287033,0.7671,0.68306524,0.7743,0.66539,0.7663,0.68667036,0.7482,0.7372233,0.7754,0.6646985,0.776,0.6630915,0.77,0.6737741,0.7408,0.76928234,0.7682,0.69219685,0.7519,0.74331856,0.7749,0.6532967,0.7711,0.6753664,0.7835,0.6455381
relu,32,0.7884,0.60811704,0.71923233,0.79691251,64,4,96,4,96,4,125,125,0.002,0.95,adam,0,0.5201,1.3526312,0.4627,1.5565809,0.4311,1.8956512,0.634,1.0238256,0.5719,1.2660849,0.6771,0.9208114,0.697,0.8556205,0.6739,0.9376973,0.6827,0.89590997,0.6115,1.1807314,0.7003,0.84176415,0.6447,1.0298551,0.6591,0.9980459,0.7398,0.7412143,0.7308,0.7705468,0.7344,0.7554942,0.6818,0.96098167,0.7326,0.7667955,0.6503,1.0437511,0.7547,0.6997676,0.7193,0.8067477,0.7481,0.733235,0.7314,0.77656627,0.7119,0.8245951,0.7477,0.71918213,0.7536,0.7166433,0.7406,0.75058293,0.7505,0.7320923,0.7547,0.71399575,0.7175,0.8185178,0.7288,0.7985073,0.7602,0.70602185,0.7522,0.71510935,0.7603,0.6924464,0.7637,0.6888019,0.7782,0.63925487,0.7318,0.7924368,0.7312,0.78236616,0.7585,0.70995396,0.7205,0.81529695,0.7554,0.71380764,0.7732,0.6661651,0.762,0.68047607,0.7578,0.70516837,0.7884,0.60811704,0.7722,0.6639025,0.7765,0.6582168,0.7798,0.63988006,0.7649,0.68983674,0.7606,0.6968049
relu,32,0.8219,0.5328709,0.768075766,0.655847323,96,5,128,5,128,5,125,125,0.001,0.99,adam,0,0.5094,1.3492768,0.5823,1.1867386,0.6213,1.0738204,0.6335,1.0330006,0.6615,0.9561281,0.5694,1.3028207,0.6484,1.0097402,0.7099,0.8506291,0.7297,0.77725154,0.6752,0.9807328,0.7638,0.69293135,0.752,0.71427166,0.7307,0.77764505,0.7633,0.6764794,0.7572,0.71611124,0.7687,0.6805689,0.7675,0.67575353,0.786,0.620896,0.7765,0.64845586,0.7701,0.6644752,0.7436,0.74803895,0.7555,0.72132844,0.7928,0.6026097,0.8048,0.5621315,0.7911,0.6138566,0.7886,0.62025857,0.8011,0.5762527,0.8085,0.5630564,0.7985,0.5973962,0.7201,0.84222823,0.792,0.606618,0.8045,0.5680314,0.7602,0.7022394,0.8049,0.5790566,0.8022,0.59085894,0.7673,0.7084842,0.7665,0.7062274,0.8124,0.5523585,0.7763,0.67561346,0.8219,0.5328709,0.8065,0.58423185,0.8109,0.56455994,0.8055,0.5757971,0.7986,0.6077283,0.8135,0.56008077,0.814,0.55494475,0.779,0.66805845,0.7814,0.67422664,0.8088,0.59637374,0.7886,0.65811455
relu,32,0.7852,0.63629407,0.721791253,0.784721411,64,5,128,3,96,4,100,100,0.0015,0.95,adam,0,0.48,1.4224119,0.53,1.2992758,0.4961,1.4425321,0.6025,1.1078504,0.6208,1.0635365,0.6136,1.0885104,0.5633,1.2271664,0.5995,1.1567692,0.6057,1.1485088,0.6712,0.9316369,0.6932,0.86053616,0.6552,0.9850381,0.6749,0.9283189,0.6561,0.9785552,0.737,0.75148433,0.6896,0.88843274,0.6907,0.88388526,0.7457,0.7317239,0.7321,0.7733037,0.6766,0.9428284,0.7329,0.77243257,0.7042,0.8679335,0.7416,0.7322417,0.7193,0.8104263,0.7349,0.76873547,0.7093,0.8506947,0.7512,0.7151402,0.768,0.6717714,0.7259,0.8020411,0.718,0.8152659,0.7646,0.6815671,0.7282,0.7861705,0.7223,0.80512893,0.7138,0.833658,0.7396,0.7484656,0.7512,0.7186373,0.7644,0.6783634,0.7795,0.6458728,0.7766,0.6588441,0.7418,0.75414103,0.7632,0.696307,0.7778,0.65332764,0.7407,0.7751021,0.7695,0.67495906,0.7852,0.63629407,0.7839,0.6371243,0.7692,0.6826536,0.761,0.70755446,0.7412,0.7610745,0.7754,0.6563614
relu,32,0.7948,0.6094332,0.736509099,0.751803488,64,5,128,4,128,5,100,100,0.003,0.95,adam,0,0.4962,1.3800721,0.4331,1.6525337,0.5423,1.3128974,0.5914,1.1753975,0.6326,1.0405601,0.643,1.0054361,0.6614,0.9542108,0.6671,0.9496451,0.7091,0.8510997,0.6992,0.86096835,0.691,0.89958984,0.6936,0.8967279,0.745,0.740376,0.7099,0.8471912,0.7298,0.7750429,0.7173,0.8147967,0.7456,0.74599147,0.6844,0.922934,0.7189,0.8375894,0.7428,0.74896526,0.7044,0.88515437,0.7681,0.68739676,0.7055,0.8628463,0.7581,0.712911,0.7426,0.7460757,0.7834,0.62909025,0.7252,0.82331866,0.728,0.78776604,0.7039,0.89049804,0.7532,0.7470127,0.7855,0.6270043,0.7501,0.75279796,0.7595,0.72374237,0.7456,0.76078564,0.7675,0.68890435,0.7611,0.7051666,0.7813,0.6467175,0.7676,0.6833522,0.7403,0.7688707,0.7863,0.63817453,0.7874,0.6178726,0.7842,0.6499307,0.735,0.81780845,0.7891,0.62146926,0.783,0.6510003,0.7457,0.77698505,0.7796,0.6538959,0.7762,0.6686839,0.7591,0.7348328,0.7948,0.6094332
relu,64,0.809,0.55781287,0.761932321,0.671326872,96,4,128,4,128,4,100,100,0.0015,0.9,adam,0,0.448,1.5875665,0.5036,1.4250451,0.6336,1.0260392,0.63,1.0392883,0.6326,1.0168456,0.6491,0.9965285,0.706,0.85131824,0.6844,0.88311297,0.6684,0.9448338,0.6471,1.0433671,0.698,0.8672959,0.6882,0.8983379,0.6731,0.9655197,0.751,0.6993001,0.7568,0.6943116,0.7315,0.7657348,0.7419,0.7520683,0.7737,0.6518108,0.6449,1.1069949,0.7672,0.66336405,0.7805,0.62173766,0.7454,0.7339138,0.706,0.87997884,0.7895,0.60686785,0.7131,0.8573729,0.6993,0.9031574,0.7453,0.73862433,0.7831,0.6326837,0.7878,0.6108267,0.7863,0.631133,0.7891,0.6197846,0.7887,0.606495,0.7938,0.59599227,0.7914,0.60402197,0.7649,0.70963985,0.7802,0.6551471,0.7852,0.6365246,0.7978,0.5940566,0.7953,0.6050329,0.7788,0.65827996,0.8051,0.5673869,0.7727,0.67680097,0.7754,0.690246,0.7922,0.60786855,0.7743,0.6628537,0.7651,0.70332426,0.7656,0.69278467,0.7998,0.5912107,0.8032,0.586811,0.809,0.55781287
relu,64,0.807,0.56352395,0.765184956,0.658449251,96,5,96,4,128,5,125,125,0.001,0.9,adam,0,0.4334,1.5248344,0.3761,1.8635257,0.6029,1.1361377,0.659,0.9706537,0.6747,0.9231121,0.6505,1.0052571,0.6642,0.9478839,0.7158,0.8273106,0.6115,1.1470419,0.6713,0.93468386,0.7371,0.75329113,0.6233,1.1198775,0.7387,0.747244,0.7591,0.6918736,0.7489,0.71781164,0.6869,0.9205154,0.7281,0.7936849,0.7581,0.68239754,0.6779,0.95237464,0.7728,0.6571514,0.7758,0.64726937,0.7845,0.61529094,0.7628,0.67512333,0.782,0.6247082,0.7819,0.6211675,0.5697,1.4147533,0.7375,0.779777,0.7514,0.7104042,0.7801,0.6365542,0.7561,0.7103647,0.783,0.6331065,0.7809,0.61518645,0.7838,0.62592673,0.7739,0.6785768,0.7828,0.6468116,0.7709,0.6901636,0.8002,0.5767324,0.7675,0.69100964,0.7951,0.6100546,0.7889,0.62086093,0.7966,0.59877753,0.7998,0.5845036,0.7968,0.6104743,0.7956,0.60058576,0.7769,0.6634555,0.7993,0.598547,0.807,0.56352395,0.7642,0.7220141,0.7859,0.6635129,0.7985,0.603742
relu,64,0.7928,0.5928333,0.738581954,0.735312427,96,4,64,5,96,5,100,125,0.0015,0.99,adam,0,0.4194,1.6311648,0.4814,1.431306,0.53,1.3615968,0.6194,1.0719838,0.6416,1.0047282,0.6275,1.0231543,0.6744,0.91991955,0.7023,0.8484167,0.6805,0.92163587,0.6806,0.9244177,0.6678,0.95888126,0.6634,0.9630361,0.6114,1.2119975,0.723,0.7984779,0.7435,0.74138194,0.7133,0.8225963,0.7149,0.81757843,0.7237,0.80475503,0.7456,0.7281718,0.7586,0.6983379,0.7465,0.7210339,0.7694,0.67030203,0.7132,0.8367106,0.7753,0.65207976,0.7628,0.6797481,0.7345,0.7955446,0.7732,0.66278285,0.7718,0.6560445,0.7755,0.65318096,0.7716,0.65977246,0.7364,0.7691371,0.7524,0.7175991,0.773,0.6624335,0.7831,0.62095237,0.7784,0.64375174,0.7464,0.741292,0.7253,0.8150956,0.7737,0.66605824,0.7891,0.61250323,0.7551,0.7071798,0.7618,0.705405,0.7675,0.6742537,0.781,0.62987864,0.7714,0.6623728,0.7717,0.6747837,0.7928,0.5928333,0.7748,0.6652252,0.7546,0.7233083,0.7681,0.6774118,0.7293,0.8140481
relu,64,0.7884,0.60567236,0.719969246,0.788172533,64,5,96,5,128,5,125,125,0.003,0.9,adam,0,0.4111,1.5835845,0.4836,1.4052677,0.3985,2.0036638,0.6054,1.1056458,0.5853,1.191439,0.5984,1.2022321,0.6446,0.9986297,0.5749,1.3509773,0.6881,0.89479256,0.667,0.97359836,0.6948,0.85716444,0.651,1.0290493,0.7313,0.77601385,0.6731,0.9518631,0.7223,0.81228584,0.7426,0.7458254,0.7379,0.75851697,0.6217,1.2137377,0.7474,0.73058933,0.7006,0.87151974,0.7483,0.7252018,0.7078,0.85917157,0.5936,1.3493758,0.7579,0.70273215,0.7495,0.72312254,0.7074,0.861929,0.7059,0.8727027,0.7644,0.67052644,0.6548,1.0574168,0.7609,0.68937135,0.7646,0.6882318,0.7507,0.74019694,0.7103,0.89680135,0.7856,0.6299183,0.7584,0.7073884,0.7491,0.7372624,0.7709,0.66819835,0.7243,0.8346509,0.746,0.7402063,0.7884,0.60567236,0.765,0.69983083,0.7677,0.6788991,0.7877,0.6270752,0.7207,0.8491502,0.754,0.74929404,0.7803,0.6398028,0.7738,0.6652459,0.745,0.7719266,0.7806,0.6388021,0.7749,0.6519174
relu,64,0.7745,0.66126406,0.698169248,0.854350215,64,5,64,5,96,4,100,125,0.003,0.95,adam,0,0.4455,1.5044761,0.4883,1.4145197,0.5332,1.3534789,0.5974,1.1530769,0.618,1.0707568,0.4804,1.601084,0.5797,1.246849,0.6346,1.0480204,0.6632,0.94200945,0.6912,0.88276213,0.6369,1.041643,0.7258,0.7861567,0.6666,0.94982815,0.6898,0.88590115,0.708,0.8413644,0.6948,0.877699,0.6766,0.92939043,0.7072,0.83228874,0.7237,0.79737854,0.7485,0.72830516,0.6786,0.9375558,0.7028,0.8718676,0.7373,0.7456204,0.7159,0.839593,0.6866,0.8974285,0.7019,0.86810184,0.7302,0.7795372,0.7498,0.7211143,0.7404,0.7411927,0.7362,0.75355226,0.7572,0.7050197,0.7367,0.78012323,0.734,0.7704077,0.749,0.7251253,0.7464,0.7376248,0.6625,1.00748,0.7501,0.71138877,0.7347,0.7765434,0.753,0.720296,0.7745,0.66126406,0.7316,0.7740039,0.7621,0.68780637,0.7691,0.6754807,0.7297,0.79063195,0.7358,0.7703591,0.7362,0.78326917,0.7101,0.8524926,0.7225,0.8210078,0.746,0.7330487,0.7696,0.6714341
relu,64,0.7805,0.6302262,0.693622395,0.858315087,64,5,64,4,96,4,100,100,0.003,0.95,adam,0,0.4224,1.596526,0.3856,1.779984,0.5116,1.35804,0.5539,1.2737404,0.6092,1.0814238,0.5054,1.379401,0.6012,1.1113352,0.6366,1.0162761,0.6523,0.97130185,0.6233,1.0535148,0.668,0.9347414,0.6015,1.1393838,0.6859,0.88590175,0.6777,0.93190837,0.7143,0.8084197,0.6985,0.85326153,0.7072,0.82367325,0.5795,1.2686802,0.6246,1.0972328,0.7311,0.77036595,0.7059,0.83531916,0.7411,0.74586916,0.6454,1.0217361,0.7389,0.7454558,0.7264,0.76896775,0.7074,0.825283,0.7254,0.78574646,0.7486,0.7387924,0.7242,0.78441316,0.7207,0.8145867,0.7422,0.7393509,0.7394,0.7303747,0.7045,0.8348876,0.7643,0.6833337,0.7383,0.7556197,0.7536,0.7054496,0.6568,1.0207511,0.7332,0.7814988,0.7554,0.70938265,0.764,0.6855134,0.7271,0.8044921,0.7073,0.8642049,0.7487,0.7336423,0.7805,0.6302262,0.7685,0.6730556,0.7427,0.75375473,0.7462,0.73541063,0.7575,0.70251423,0.7792,0.65012765,0.7064,0.8727282
relu,32,0.7645,0.685466,0.683339523,0.894812914,64,4,64,3,96,4,100,100,0.003,0.99,adam,0,0.4731,1.4471211,0.5262,1.3216587,0.4966,1.424495,0.5985,1.1178483,0.5984,1.147588,0.6118,1.097663,0.5345,1.4225413,0.6336,1.0349185,0.6139,1.0801095,0.6338,1.0417182,0.6879,0.88353264,0.6695,0.94692194,0.6521,0.99746096,0.5977,1.1871479,0.6782,0.911983,0.6917,0.8746985,0.685,0.9141196,0.7076,0.8261944,0.6605,0.98335975,0.6707,0.99451995,0.7212,0.7910297,0.7227,0.8089167,0.6941,0.8612951,0.7221,0.7949463,0.72,0.79141,0.7308,0.77653116,0.7278,0.7780382,0.6954,0.87498164,0.6335,1.0810388,0.7244,0.78945166,0.7291,0.7787938,0.7279,0.78784025,0.7228,0.8104055,0.733,0.7922254,0.7464,0.72288203,0.7198,0.8032774,0.7305,0.78716516,0.7353,0.760631,0.7323,0.779845,0.7266,0.79184186,0.7236,0.7991214,0.7035,0.87431455,0.7469,0.7328996,0.7204,0.8117382,0.6984,0.88698477,0.7215,0.8176977,0.7176,0.8240112,0.7373,0.7742727,0.7645,0.685466,0.7232,0.8182553
relu,32,0.808,0.57674253,0.751553844,0.704947198,64,4,128,4,128,5,125,125,0.002,0.99,adam,0,0.5364,1.3033099,0.5761,1.1765537,0.5601,1.2361856,0.6561,0.9675496,0.683,0.906178,0.7003,0.85532737,0.7157,0.8358078,0.6411,1.0337342,0.6969,0.88383293,0.7088,0.8358293,0.7377,0.7618089,0.7551,0.7132166,0.7509,0.7392798,0.7404,0.7624785,0.7515,0.7306628,0.7535,0.7196236,0.7205,0.8167217,0.7496,0.7328613,0.6989,0.8865211,0.7574,0.7199656,0.7508,0.7275544,0.7636,0.7082663,0.7586,0.71257335,0.7734,0.6715506,0.776,0.65881735,0.7075,0.8807896,0.7419,0.77662766,0.7917,0.59667003,0.7856,0.6297698,0.7816,0.65244424,0.7754,0.6694938,0.7963,0.60335135,0.7237,0.8403833,0.7749,0.6616903,0.7576,0.7148835,0.7933,0.6045324,0.78,0.6611857,0.787,0.6301115,0.7793,0.65651655,0.778,0.6617929,0.7661,0.70635974,0.762,0.70898336,0.7595,0.73659575,0.8066,0.5842596,0.8024,0.5944058,0.7617,0.72035056,0.808,0.57674253,0.8009,0.60171926,0.7897,0.63095313,0.7949,0.6166564
relu,32,0.7969,0.5978981,0.729486173,0.759987002,64,5,64,4,128,4,125,100,0.001,0.99,adam,0,0.44,1.5537658,0.5277,1.3440388,0.5398,1.2806734,0.6172,1.0561644,0.6594,0.9714727,0.6166,1.0646025,0.6909,0.8635814,0.6652,0.94572276,0.7195,0.79992485,0.7278,0.76606727,0.5775,1.212749,0.7081,0.83365047,0.699,0.85445744,0.744,0.73884773,0.7484,0.71205723,0.7218,0.79987776,0.7375,0.7434497,0.7304,0.77210045,0.7175,0.8048334,0.7281,0.7796227,0.7435,0.7332214,0.7461,0.7287457,0.7535,0.7064288,0.7685,0.65541327,0.7334,0.7522539,0.7601,0.6828661,0.7693,0.65021956,0.7621,0.6766743,0.7565,0.7024247,0.766,0.6678725,0.7508,0.7249396,0.6861,0.9333082,0.7385,0.768808,0.6972,0.88175017,0.7614,0.692536,0.7605,0.69016623,0.7798,0.63479894,0.767,0.683744,0.7844,0.6207669,0.7484,0.741575,0.7882,0.62027234,0.7634,0.68659,0.7826,0.6289361,0.7793,0.6350952,0.7734,0.6611577,0.7969,0.5978981,0.7731,0.6698159,0.7763,0.66265076,0.7739,0.6530951,0.7869,0.6159349
relu,64,0.8162,0.5459711,0.754880014,0.691409895,64,4,128,4,96,5,100,100,0.0015,0.95,adam,0,0.489,1.3828479,0.492,1.4533716,0.5924,1.1318035,0.6414,1.0177326,0.6305,1.0308657,0.6621,0.9589764,0.7014,0.8794209,0.7261,0.78639144,0.7057,0.8330473,0.7298,0.7762674,0.7212,0.79535604,0.6084,1.1403049,0.7536,0.7186538,0.7627,0.6754265,0.7266,0.79454535,0.7129,0.8124231,0.7433,0.73735416,0.7314,0.78759915,0.7361,0.7600939,0.7423,0.73878634,0.7407,0.7367185,0.6493,1.0371404,0.7896,0.6194559,0.7437,0.75932497,0.7685,0.6654065,0.7332,0.8019814,0.7805,0.6377576,0.7906,0.6009321,0.7535,0.7251963,0.7659,0.6878905,0.7571,0.71595144,0.7634,0.69971466,0.7705,0.667709,0.7744,0.6690937,0.7751,0.66531396,0.7349,0.7902834,0.7526,0.71181387,0.7869,0.6190452,0.7702,0.67142415,0.7573,0.7267863,0.7939,0.6021556,0.7928,0.60465586,0.7969,0.59834695,0.7899,0.59862703,0.7893,0.6269873,0.7873,0.62477463,0.766,0.6902302,0.7914,0.6220619,0.7822,0.6425966,0.8162,0.5459711
